fileName,commentCharNum,wordsNum,diffWordsNum,longestWordLen,totalCharNum,totalSpecialCharNum,webshell
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/function.html_options.php,7467,49,22,9,359,93,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/function.html_radios.php,5857,175,49,9,1308,406,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/function.html_select_date.php,3555,1004,135,12,6774,2306,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/function.html_select_time.php,682,1156,115,12,8520,2781,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/function.html_table.php,5189,25,16,8,151,53,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/function.mailto.php,1770,329,111,12,2433,797,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/function.math.php,574,317,96,11,2104,587,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifier.capitalize.php,3830,14,10,12,118,25,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifier.date_format.php,1095,133,57,9,928,348,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifier.debug_print_var.php,688,260,70,16,1910,621,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifier.escape.php,702,598,128,16,4351,1288,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifier.mb_wordwrap.php,603,156,57,9,1008,281,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifier.regex_replace.php,1147,59,35,9,402,116,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifier.replace.php,525,52,25,8,346,82,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifier.spacify.php,514,30,25,8,206,43,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifier.truncate.php,837,120,31,8,915,283,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.cat.php,512,9,8,16,88,27,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.count_characters.php,471,38,27,16,337,114,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.count_paragraphs.php,485,20,16,16,147,43,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.count_sentences.php,481,32,30,16,225,57,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.count_words.php,809,14,13,8,116,42,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.default.php,436,28,17,16,243,85,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.escape.php,563,363,106,20,2879,804,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.from_charset.php,365,34,26,16,291,84,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.indent.php,409,23,14,16,219,83,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.lower.php,460,22,17,16,206,57,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.noprint.php,272,6,6,16,59,13,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.string_format.php,443,11,9,16,108,30,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.strip.php,578,19,15,16,176,61,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.strip_tags.php,428,24,15,16,224,86,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.to_charset.php,361,34,26,16,289,84,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.unescape.php,316,63,33,16,580,192,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.upper.php,414,22,17,16,206,57,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/modifiercompiler.wordwrap.php,553,41,19,20,407,130,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/outputfilter.trimwhitespace.php,762,260,95,13,1951,596,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/shared.escape_special_chars.php,426,50,29,16,429,140,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/shared.literal_compiler_param.php,523,59,34,15,367,102,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/shared.make_timestamp.php,403,100,47,17,717,154,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/shared.mb_str_replace.php,514,114,34,8,749,200,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/shared.mb_unicode.php,1198,37,23,9,250,66,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/plugins/variablefilter.htmlspecialchars.php,278,17,14,16,157,24,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_cacheresource.php,5338,130,47,15,947,193,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_cacheresource_custom.php,9405,29,21,11,203,48,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_cacheresource_keyvaluestore.php,17343,6,6,9,44,8,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_data.php,952,71,42,15,492,129,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_block.php,1544,8,8,9,61,10,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_cacheresource_file.php,7925,18,15,11,129,26,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_append.php,761,101,57,20,733,176,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_assign.php,1320,195,77,20,1482,440,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_block.php,6387,118,42,25,1014,267,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_block_child.php,442,5,5,6,31,9,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_block_parent.php,539,4,4,9,32,8,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_break.php,2119,145,53,20,1124,310,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_call.php,1185,152,72,25,1168,345,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_capture.php,3337,51,35,20,401,92,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_child.php,1159,110,52,25,923,287,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_config_load.php,1811,85,50,20,649,170,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_continue.php,394,4,4,8,28,8,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_debug.php,609,49,31,13,345,80,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_eval.php,1105,75,44,13,549,149,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_extends.php,5383,37,25,22,331,69,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_for.php,6138,50,31,13,394,104,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_foreach.php,11452,11,8,15,134,33,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_function.php,9600,33,19,13,339,139,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_if.php,7796,41,27,20,313,88,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_include.php,14408,52,21,22,405,96,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_include_php.php,1694,158,57,15,1173,364,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_insert.php,1250,382,119,25,2951,807,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_ldelim.php,698,33,26,20,268,56,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_make_nocache.php,1103,52,35,25,409,95,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_nocache.php,1763,38,27,20,281,49,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_parent.php,522,4,4,9,32,8,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_block_plugin.php,4577,34,22,20,286,84,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_foreachsection.php,6162,85,38,22,729,195,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_function_plugin.php,1392,82,47,20,709,197,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_modifier.php,1216,390,70,27,3273,755,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_object_block_function.php,771,48,31,20,420,136,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_object_function.php,1213,151,56,20,1284,399,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_php.php,9514,10,9,16,81,16,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_print_expression.php,6111,29,22,20,248,52,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_registered_block.php,780,170,49,20,1482,491,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_registered_function.php,1153,183,70,20,1516,446,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_private_special_variable.php,814,331,104,25,2719,674,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_rdelim.php,704,18,14,20,156,27,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_section.php,17454,49,30,20,407,107,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_setfilter.php,1647,53,34,20,389,66,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_shared_inheritance.php,1243,33,21,27,387,67,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compile_while.php,3438,32,23,20,261,57,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_compilebase.php,5925,85,47,11,581,115,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_config_file_compiler.php,5130,130,60,23,870,214,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_configfilelexer.php,2804,1873,161,16,12677,3508,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_configfileparser.php,33872,49,24,12,350,93,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_data.php,9024,13,10,18,98,26,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_debug.php,14306,92,34,9,654,155,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_errorhandler.php,2492,163,77,20,1087,218,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_extension_handler.php,8257,19,15,9,126,30,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_addautoloadfilters.php,1117,82,25,18,650,165,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_adddefaultmodifiers.php,781,32,18,19,277,57,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_append.php,1129,162,46,15,1008,307,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_appendbyref.php,870,92,32,11,585,192,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_assignbyref.php,746,46,22,11,311,91,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_assignglobal.php,844,45,25,12,319,83,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_clearallassign.php,636,14,12,14,99,20,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_clearallcache.php,672,33,19,18,250,47,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_clearassign.php,737,36,20,11,208,56,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_clearcache.php,831,47,23,18,325,67,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_clearcompiledtemplate.php,1504,265,85,26,2102,592,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_clearconfig.php,714,25,18,11,167,42,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_compileallconfig.php,663,28,20,16,212,45,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_compilealltemplates.php,3602,90,54,21,620,194,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_configload.php,6809,52,32,17,346,82,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_createdata.php,1083,22,17,12,170,42,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_getautoloadfilters.php,963,34,20,18,283,64,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_getconfigvariable.php,703,20,15,17,176,32,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_getconfigvars.php,841,67,29,13,437,120,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_getdebugtemplate.php,539,15,13,16,127,24,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_getdefaultmodifiers.php,564,15,13,19,138,24,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_getglobal.php,576,46,24,9,315,84,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_getregisteredobject.php,795,54,24,19,415,84,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_getstreamvariable.php,649,52,33,17,392,105,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_gettags.php,1220,80,40,15,580,145,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_gettemplatevars.php,2999,90,38,13,599,148,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_literals.php,2391,63,30,15,470,103,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_loadfilter.php,1973,17,14,15,138,32,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_loadplugin.php,733,315,75,16,2173,581,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_mustcompile.php,655,73,35,15,683,175,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_registercacheresource.php,870,25,18,21,223,39,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_registerclass.php,979,46,27,15,325,58,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_registerdefaultconfighandler.php,792,33,25,28,275,47,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_registerdefaultpluginhandler.php,878,34,25,28,286,50,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_registerdefaulttemplatehandler.php,1358,139,49,18,1088,273,0
/Users/jiaheng/Desktop/基于机器学习的webshell检测/webshell/res/samples/nonwebshell/OTCMS_PHP_V3.72_20190301_yule/smarty/sysplugins/smarty_internal_method_registerfilter.php,2300,17,14,15,138,32,0
